,BusinessEntityID,CreditCardID,ModifiedDate
10668,12328,7592,2014-01-03
10669,12329,5123,2013-07-04
10670,12330,17209,2014-05-02
10671,12331,12062,2013-09-13
10672,12332,19208,2013-11-19
10673,12333,10631,2012-07-11
10674,12334,12160,2011-12-11
10675,12335,13222,2011-07-08
10676,12336,18367,2014-04-02
10677,12337,4413,2013-07-03
10678,12338,2862,2014-04-23
10679,12339,7824,2012-09-10
10680,12340,13201,2014-03-24
10681,12341,6341,2013-12-11
10682,12342,16029,2014-02-14
10683,12343,354,2013-12-03
10684,12344,4359,2014-03-08
10685,12345,1867,2012-08-09
10686,12346,5435,2013-01-19
10687,12347,7127,2013-08-11
10688,12348,11176,2013-08-07
10689,12349,10812,2014-06-11
10690,12350,7191,2013-11-22
10691,12351,18360,2014-02-15
10692,12352,7332,2013-01-28
10693,12353,4278,2013-07-12
10694,12354,10409,2013-01-12
10695,12355,11556,2013-03-07
10696,12356,8978,2013-10-28
10697,12357,15176,2014-05-14
10698,12358,6543,2014-01-20
10699,12359,9364,2011-09-13
10700,12360,12287,2013-01-01
10701,12361,7857,2013-12-02
10702,12362,17827,2014-06-26
10703,12363,3390,2014-01-20
10704,12364,10104,2014-04-23
10705,12365,6033,2011-12-13
10706,12366,4591,2014-01-03
10707,12367,12248,2013-12-31
10708,12368,152,2013-07-12
10709,12369,13363,2013-11-08
10710,12370,6167,2011-09-07
10711,12371,6651,2011-12-22
10712,12372,10591,2014-01-27
10713,12373,15181,2014-01-21
10714,12374,13241,2013-08-02
10715,12375,13773,2012-05-28
10716,12376,6421,2014-06-19
10717,12377,2501,2013-09-18
10718,12378,6444,2014-05-10
10719,12379,8469,2013-10-23
10720,12380,10387,2013-07-18
10721,12381,1066,2013-12-23
10722,12382,2909,2014-01-09
10723,12383,16203,2014-01-23
10724,12384,10656,2013-03-06
10725,12385,15775,2013-05-09
10726,12386,6041,2012-09-26
10727,12387,11376,2013-09-24
10728,12388,18314,2011-12-24
10729,12389,18062,2013-10-03
10730,12390,3769,2014-06-19
10731,12391,7444,2013-04-25
10732,12392,9929,2011-07-19
10733,12393,1618,2013-04-25
10734,12394,3339,2011-08-31
10735,12395,6582,2013-04-06
10736,12396,2771,2012-02-12
10737,12397,8118,2013-07-07
10738,12398,14420,2013-09-10
10739,12399,3415,2013-11-22
10740,12400,11564,2013-08-16
10741,12401,4159,2012-04-01
10742,12402,11563,2014-03-16
10743,12403,4494,2013-08-22
10744,12404,4987,2014-02-25
10745,12405,4763,2013-05-04
10746,12406,18720,2011-12-06
10747,12407,16234,2012-09-16
10748,12408,16816,2013-03-05
10749,12409,9681,2014-04-26
10750,12410,7711,2014-01-08
10751,12411,3569,2014-03-31
10752,12412,9515,2014-03-27
10753,12413,12387,2014-05-18
10754,12414,15248,2013-08-02
10755,12415,17913,2014-02-26
10756,12416,15106,2011-09-29
10757,12417,17860,2013-12-31
10758,12418,5664,2013-03-16
10759,12419,14214,2014-04-09
10760,12420,9550,2012-05-30
10761,12421,9090,2014-04-02
10762,12422,4070,2012-12-12
10763,12423,703,2012-11-21
10764,12424,11146,2013-08-11
10765,12425,10400,2012-05-26
10766,12426,4352,2014-02-01
10767,12427,6153,2013-12-18
10768,12428,14683,2013-07-07
10769,12429,17125,2012-02-26
10770,12430,10090,2014-03-03
10771,12431,4696,2013-09-27
10772,12432,12469,2013-08-28
10773,12433,4627,2014-01-30
10774,12434,6886,2012-05-18
10775,12435,16614,2013-08-15
10776,12436,19005,2013-12-20
10777,12437,2164,2012-03-02
10778,12438,5807,2013-08-07
10779,12439,16398,2014-03-19
10780,12440,8807,2014-05-19
10781,12441,12794,2014-03-16
10782,12442,3577,2013-09-22
10783,12443,8576,2014-01-04
10784,12444,8336,2011-11-17
10785,12445,8722,2013-08-29
10786,12446,11314,2011-06-15
10787,12447,11789,2013-09-06
10788,12448,9262,2013-08-18
10789,12449,12257,2014-02-24
10790,12450,840,2013-05-06
10791,12451,11047,2014-01-04
10792,12452,18975,2013-07-27
10793,12453,5741,2013-10-01
10794,12454,14974,2013-10-20
10795,12455,16316,2014-03-02
10796,12456,6802,2013-09-10
10797,12457,9880,2013-10-23
10798,12458,16515,2014-05-06
10799,12459,11898,2013-11-04
10800,12460,3275,2013-08-06
10801,12461,14084,2014-03-21
10802,12462,11690,2013-11-19
10803,12463,6900,2013-09-20
10804,12464,8363,2014-05-30
10805,12465,3550,2014-01-18
10806,12466,18334,2014-04-05
10807,12467,6938,2011-08-02
10808,12468,10943,2011-12-02
10809,12469,1507,2014-04-03
10810,12470,5013,2014-05-02
10811,12471,8600,2011-11-04
10812,12472,10934,2012-01-11
10813,12473,6332,2012-04-04
10814,12474,14475,2013-08-02
10815,12475,15134,2012-03-18
10816,12476,19209,2013-10-23
10817,12477,102,2013-12-05
10818,12478,13688,2011-12-22
10819,12479,11776,2014-04-18
10820,12480,6558,2014-05-05
10821,12481,15260,2013-12-01
10822,12482,1356,2012-05-20
10823,12483,2328,2012-02-28
10824,12484,19041,2012-07-25
10825,12485,10028,2014-02-02
10826,12486,2646,2013-09-20
10827,12487,7063,2013-03-07
10828,12488,14465,2013-04-03
10829,12489,14714,2014-02-23
10830,12490,6473,2014-03-01
10831,12491,16804,2014-02-26
10832,12492,4148,2013-09-10
10833,12493,914,2012-10-31
10834,12494,10740,2013-10-22
10835,12495,12758,2013-12-15
10836,12496,11808,2012-07-29
10837,12497,15550,2013-11-16
10838,12498,14704,2014-03-04
10839,12499,9651,2014-01-13
10840,12500,681,2013-12-09
10841,12501,6831,2013-08-02
10842,12502,13400,2013-01-10
10843,12503,18952,2014-05-31
10844,12504,13747,2012-08-22
10845,12505,11506,2014-03-02
10846,12506,10971,2014-05-12
10847,12507,12054,2013-03-10
10848,12508,89,2013-04-18
10849,12509,529,2011-08-22
10850,12510,5494,2012-06-15
10851,12511,2227,2013-08-23
10852,12512,14119,2012-10-23
10853,12513,12159,2013-10-19
10854,12514,5827,2014-06-17
10855,12515,18748,2013-01-24
10856,12516,16307,2013-04-29
10857,12517,5002,2014-03-03
10858,12518,8899,2012-11-26
10859,12519,712,2013-11-26
10860,12520,17587,2013-02-28
10861,12521,15913,2013-09-11
10862,12522,11353,2011-07-19
10863,12523,17328,2014-03-04
10864,12524,18664,2014-03-30
10865,12525,15270,2013-12-03
10866,12526,14162,2013-07-10
10867,12527,11288,2013-12-26
10868,12528,943,2013-10-11
10869,12529,13119,2013-07-23
10870,12530,3731,2013-11-09
10871,12531,19179,2013-10-05
10872,12532,16322,2012-10-30
10873,12533,17509,2013-11-19
10874,12534,9532,2013-12-13
10875,12535,629,2014-03-26
10876,12536,10031,2014-03-23
10877,12537,11882,2013-01-09
10878,12538,16399,2014-03-10
10879,12539,5457,2012-10-09
10880,12540,1839,2013-08-21
10881,12541,4488,2013-10-21
10882,12542,8631,2013-09-01
10883,12543,5676,2013-08-20
10884,12544,11343,2012-10-06
10885,12545,8626,2014-03-29
10886,12546,7947,2012-09-11
10887,12547,8773,2014-04-06
10888,12548,5081,2014-03-05
10889,12549,17680,2013-07-04
10890,12550,97,2014-05-02
10891,12551,3467,2013-11-24
10892,12552,8868,2013-08-25
10893,12553,6329,2013-12-30
10894,12554,5903,2013-09-15
10895,12555,13992,2014-03-23
10896,12556,18399,2014-03-13
10897,12557,16007,2011-10-07
10898,12558,501,2013-12-24
10899,12559,9001,2013-09-06
10900,12560,1511,2013-08-09
10901,12561,8675,2014-02-15
10902,12562,6049,2014-03-12
10903,12563,3168,2011-12-22
10904,12564,16935,2012-09-22
10905,12565,10882,2011-06-08
10906,12566,6270,2013-12-22
10907,12567,9189,2013-01-01
10908,12568,9106,2014-05-27
10909,12569,5475,2013-07-24
10910,12570,7310,2013-02-18
10911,12571,11350,2013-01-02
10912,12572,5590,2013-02-23
10913,12573,14944,2013-12-20
10914,12574,11194,2012-09-05
10915,12575,10862,2013-04-09
10916,12576,15941,2013-03-23
10917,12577,7986,2013-04-01
10918,12578,8629,2013-08-12
10919,12579,185,2014-03-04
10920,12580,276,2013-11-21
10921,12581,16584,2014-01-27
10922,12582,16759,2011-12-26
10923,12583,10260,2013-09-14
10924,12584,4344,2012-10-24
10925,12585,8361,2014-05-02
10926,12586,13750,2013-05-13
10927,12587,16934,2011-06-18
10928,12588,5395,2013-04-11
10929,12589,754,2014-01-15
10930,12590,16923,2013-11-18
10931,12591,2572,2013-08-03
10932,12592,5076,2013-10-29
10933,12593,18533,2013-10-14
10934,12594,11509,2013-10-31
10935,12595,12699,2013-11-24
10936,12596,4550,2013-10-02
10937,12597,5678,2012-03-10
10938,12598,4927,2011-11-02
10939,12599,10240,2012-04-17
10940,12600,441,2012-11-14
10941,12601,15411,2012-01-05
10942,12602,16496,2013-07-06
10943,12603,8601,2013-12-25
10944,12604,15750,2014-02-10
10945,12605,19081,2013-10-17
10946,12606,2291,2014-05-14
10947,12607,17026,2013-11-07
10948,12608,1998,2014-03-20
10949,12609,1769,2014-03-05
10950,12610,6385,2014-05-31
10951,12611,9018,2013-12-10
10952,12612,11018,2014-04-15
10953,12613,5593,2014-06-28
10954,12614,8754,2014-03-12
10955,12615,14165,2014-03-03
10956,12616,2536,2014-05-22
10957,12617,16931,2014-03-03
10958,12618,13995,2012-04-15
10959,12619,2918,2013-12-07
10960,12620,3421,2012-05-19
10961,12621,1251,2012-10-09
10962,12622,5264,2013-09-28
10963,12623,16762,2013-07-25
10964,12624,12608,2013-09-29
10965,12625,1585,2013-11-04
10966,12626,17795,2011-08-16
10967,12627,14770,2014-02-12
10968,12628,8174,2014-05-29
10969,12629,12612,2014-02-21
10970,12630,9776,2013-09-18
10971,12631,7637,2013-09-21
10972,12632,15978,2013-12-27
10973,12633,1467,2013-12-07
10974,12634,818,2014-02-13
10975,12635,16184,2012-12-22
10976,12636,16323,2012-04-03
10977,12637,11770,2013-07-03
10978,12638,18476,2013-11-27
10979,12639,7295,2011-08-22
10980,12640,2066,2013-01-07
10981,12641,6455,2013-07-15
10982,12642,4057,2013-12-05
10983,12643,12392,2012-05-29
10984,12644,5180,2014-04-25
10985,12645,12649,2013-11-05
10986,12646,266,2012-06-14
10987,12647,4919,2014-02-19
10988,12648,11177,2014-03-25
10989,12649,1008,2013-11-10
10990,12650,14404,2014-01-20
10991,12651,16882,2012-03-25
10992,12652,6877,2013-05-17
10993,12653,14994,2014-04-16
10994,12654,3616,2012-08-24
10995,12655,5201,2011-12-21
10996,12656,13275,2012-08-19
10997,12657,12454,2014-01-18
10998,12658,11648,2013-09-30
10999,12659,8183,2012-02-03
11000,12660,561,2011-12-24
11001,12661,1070,2013-07-26
11002,12662,16085,2012-03-30
11003,12663,18176,2011-11-08
11004,12664,234,2013-09-29
11005,12665,15489,2013-07-17
11006,12666,8093,2014-05-24
11007,12667,11644,2014-06-21
11008,12668,12377,2013-12-30
11009,12669,18053,2013-12-31
11010,12670,6478,2013-12-02
11011,12671,14703,2014-03-05
11012,12672,10533,2012-12-26
11013,12673,10718,2014-05-01
11014,12674,15279,2013-10-09
11015,12675,2511,2013-02-14
11016,12676,2723,2014-06-14
11017,12677,5166,2013-11-21
11018,12678,16697,2014-02-28
11019,12679,10030,2012-11-13
11020,12680,12832,2012-12-25
11021,12681,17931,2012-05-26
11022,12682,1950,2013-10-31
11023,12683,12109,2014-04-06
11024,12684,3877,2014-04-01
11025,12685,4130,2013-08-30
11026,12686,9520,2012-05-11
11027,12687,15903,2013-11-15
11028,12688,5449,2013-08-10
11029,12689,12557,2013-10-08
11030,12690,10793,2012-10-19
11031,12691,5512,2013-02-04
11032,12692,6648,2012-11-26
11033,12693,15040,2014-05-26
11034,12694,2799,2014-05-07
11035,12695,13441,2014-02-10
11036,12696,11643,2014-01-27
11037,12697,8691,2013-08-23
11038,12698,2750,2014-05-06
11039,12699,6870,2014-04-03
11040,12700,3609,2014-03-16
11041,12701,18691,2013-07-10
11042,12702,7076,2013-07-30
11043,12703,2826,2013-07-30
11044,12704,442,2013-01-01
11045,12705,18905,2013-08-25
11046,12706,2500,2014-04-10
11047,12707,14315,2013-11-22
11048,12708,10661,2011-12-30
11049,12709,12682,2012-11-06
11050,12710,1543,2014-02-11
11051,12711,7047,2014-05-20
11052,12712,11398,2011-11-02
11053,12713,12129,2014-05-16
11054,12714,7689,2013-05-07
11055,12715,14614,2011-06-14
11056,12716,7054,2014-01-01
11057,12717,2683,2013-10-14
11058,12718,17115,2013-09-19
11059,12719,6851,2013-08-16
11060,12720,6390,2013-08-10
11061,12721,10561,2013-09-11
11062,12722,10148,2013-11-08
11063,12723,8974,2012-01-26
11064,12724,14888,2014-02-07
11065,12725,8574,2013-10-16
11066,12726,9172,2013-07-24
11067,12727,11706,2013-08-12
11068,12728,18509,2013-09-03
11069,12729,5526,2013-10-20
11070,12730,1073,2014-02-09
11071,12731,14940,2014-01-11
11072,12732,13436,2014-02-27
11073,12733,14460,2012-04-25
11074,12734,14359,2014-02-04
11075,12735,9844,2012-06-25
11076,12736,9493,2012-11-04
11077,12737,6140,2013-09-25
11078,12738,1038,2013-07-20
11079,12739,16645,2013-09-04
11080,12740,7473,2012-07-15
11081,12741,1964,2014-05-19
11082,12742,14400,2013-10-05
11083,12743,10851,2012-07-20
11084,12744,7487,2014-01-29
11085,12745,9494,2013-09-22
11086,12746,17011,2013-12-09
11087,12747,8454,2013-08-21
11088,12748,3566,2013-05-12
11089,12749,2864,2014-05-10
11090,12750,6857,2013-11-23
11091,12751,16105,2011-07-15
11092,12752,14170,2013-09-01
11093,12753,16167,2014-05-14
11094,12754,18626,2011-09-26
11095,12755,8250,2013-09-09
11096,12756,17290,2013-10-14
11097,12757,16597,2013-01-03
11098,12758,11598,2013-08-29
11099,12759,8777,2012-10-02
11100,12760,15230,2013-04-20
11101,12761,3957,2011-08-21
11102,12762,4877,2013-02-01
11103,12763,7514,2014-02-07
11104,12764,18989,2013-11-25
11105,12765,9782,2013-12-21
11106,12766,18950,2013-07-03
11107,12767,2107,2014-01-18
11108,12768,18559,2013-03-23
11109,12769,5411,2013-10-19
11110,12770,7324,2014-04-11
11111,12771,16610,2013-02-26
11112,12772,13934,2011-11-07
11113,12773,10749,2014-03-01
11114,12774,7691,2014-01-16
11115,12775,4619,2011-08-30
11116,12776,14267,2013-04-01
11117,12777,14807,2014-06-07
11118,12778,8359,2014-04-26
11119,12779,14782,2013-09-16
11120,12780,5607,2014-02-03
11121,12781,8283,2013-11-05
11122,12782,16867,2014-05-09
11123,12783,963,2014-03-07
11124,12784,11088,2014-05-20
11125,12785,10503,2013-08-20
11126,12786,18105,2013-10-28
11127,12787,7401,2013-11-20
11128,12788,18706,2014-05-07
11129,12789,13028,2013-04-17
11130,12790,4475,2013-08-14
11131,12791,10327,2014-01-22
11132,12792,5432,2013-09-06
11133,12793,15878,2013-09-16
11134,12794,13111,2013-03-15
11135,12795,4388,2014-06-11
11136,12796,627,2013-04-26
11137,12797,6213,2011-06-03
11138,12798,8069,2012-04-16
11139,12799,9069,2013-07-31
11140,12800,10647,2013-08-17
11141,12801,2574,2011-06-21
11142,12802,460,2013-11-11
11143,12803,16392,2013-07-03
11144,12804,16335,2014-01-08
11145,12805,12884,2014-01-11
11146,12806,8339,2012-11-12
11147,12807,13690,2013-10-04
11148,12808,7464,2013-11-02
11149,12809,5095,2013-12-13
11150,12810,15543,2014-05-11
11151,12811,14721,2014-02-19
11152,12812,3909,2012-08-16
11153,12813,3119,2013-12-28
11154,12814,2246,2013-04-23
11155,12815,16258,2013-01-03
11156,12816,7554,2013-11-12
11157,12817,1725,2014-05-13
11158,12818,17166,2013-10-08
11159,12819,13426,2013-08-01
11160,12820,5284,2011-07-11
11161,12821,13555,2012-08-31
11162,12822,14314,2013-08-16
11163,12823,11427,2013-12-25
11164,12824,1480,2013-10-07
11165,12825,5737,2013-08-10
11166,12826,16146,2014-02-15
11167,12827,14734,2014-02-26
11168,12828,5856,2013-03-29
11169,12829,6351,2014-05-03
11170,12830,340,2013-08-04
11171,12831,10742,2014-05-19
11172,12832,14959,2014-05-05
11173,12833,16041,2012-06-04
11174,12834,12799,2013-07-04
11175,12835,3386,2012-05-25
11176,12836,11308,2014-06-15
11177,12837,2598,2012-03-14
11178,12838,1401,2012-08-12
11179,12839,18620,2013-11-27
11180,12840,10747,2013-07-04
11181,12841,13127,2012-05-04
11182,12842,3320,2014-01-18
11183,12843,6104,2013-09-24
11184,12844,8909,2013-07-10
11185,12845,3854,2012-02-15
11186,12846,3295,2012-01-07
11187,12847,2348,2014-05-18
11188,12848,1907,2012-02-19
11189,12849,7109,2014-03-21
11190,12850,2086,2012-06-14
11191,12851,10853,2013-10-25
11192,12852,3784,2014-05-01
11193,12853,5377,2013-07-15
11194,12854,15095,2012-05-23
11195,12855,2212,2013-10-20
11196,12856,9940,2013-08-12
11197,12857,18709,2013-08-11
11198,12858,16438,2013-07-03
11199,12859,8441,2013-02-01
11200,12860,11740,2013-09-20
11201,12861,10303,2012-05-21
11202,12862,19219,2013-11-10
11203,12863,877,2012-04-13
11204,12864,13811,2014-03-07
11205,12865,14686,2014-04-17
11206,12866,12737,2013-08-22
11207,12867,11035,2013-09-04
11208,12868,9709,2014-01-11
11209,12869,1085,2011-06-26
11210,12870,19230,2014-01-26
11211,12871,14611,2012-12-10
11212,12872,14796,2013-11-19
11213,12873,8375,2013-02-04
11214,12874,16679,2014-02-25
11215,12875,4229,2014-03-16
11216,12876,5187,2013-09-24
11217,12877,7920,2012-09-09
11218,12878,13737,2014-06-29
11219,12879,2949,2013-12-07
11220,12880,13143,2011-06-21
11221,12881,13479,2013-09-20
11222,12882,9848,2013-11-10
11223,12883,17872,2013-10-27
11224,12884,4223,2013-12-09
11225,12885,4876,2013-09-02
11226,12886,5859,2013-10-30
11227,12887,6013,2013-12-14
11228,12888,1801,2013-11-16
11229,12889,4840,2013-01-12
11230,12890,11439,2013-11-11
11231,12891,6481,2014-02-16
11232,12892,10130,2014-04-03
11233,12893,4328,2013-08-22
11234,12894,16561,2014-05-08
11235,12895,10288,2014-01-30
11236,12896,4425,2012-02-15
11237,12897,9767,2013-10-16
11238,12898,16327,2012-04-19
11239,12899,18752,2013-07-24
11240,12900,13100,2013-10-11
11241,12901,9665,2013-08-16
11242,12902,11570,2012-02-12
11243,12903,11800,2011-11-01
11244,12904,8739,2012-09-21
11245,12905,10251,2011-08-27
11246,12906,7841,2014-04-03
11247,12907,12485,2014-01-30
11248,12908,12119,2013-09-07
11249,12909,4293,2012-04-09
11250,12910,1461,2013-04-29
11251,12911,2284,2012-03-17
11252,12912,13459,2013-08-29
11253,12913,2732,2013-09-09
11254,12914,5433,2013-11-07
11255,12915,8602,2013-09-06
11256,12916,8109,2013-07-07
11257,12917,14571,2014-03-08
11258,12918,4155,2014-05-06
11259,12919,16020,2014-04-01
11260,12920,3625,2012-06-25
11261,12921,4308,2013-09-07
11262,12922,635,2013-10-23
11263,12923,8431,2012-10-19
11264,12924,7081,2012-09-28
11265,12925,16894,2012-09-27
11266,12926,11228,2012-09-11
11267,12927,12497,2013-07-24
11268,12928,8816,2011-07-06
11269,12929,5080,2013-03-17
11270,12930,15929,2013-10-10
11271,12931,12060,2011-08-21
11272,12932,8778,2013-08-01
11273,12933,651,2013-10-26
11274,12934,6716,2012-03-27
11275,12935,12480,2013-08-14
11276,12936,5257,2014-06-03
11277,12937,16102,2013-09-28
11278,12938,14745,2013-05-08
11279,12939,10194,2013-12-06
11280,12940,18890,2013-10-07
11281,12941,16785,2013-12-22
11282,12942,17789,2013-09-09
11283,12943,17402,2014-03-14
11284,12944,3445,2012-02-21
11285,12945,1409,2012-11-11
11286,12946,8764,2012-07-07
11287,12947,13053,2013-10-23
11288,12948,12958,2013-08-25
11289,12949,13648,2012-03-10
11290,12950,14985,2014-06-07
11291,12951,9451,2014-06-15
11292,12952,6553,2014-04-04
11293,12953,18106,2014-04-18
11294,12954,18085,2013-07-11
11295,12955,15464,2013-04-21
11296,12956,14766,2014-02-11
11297,12957,5730,2014-06-05
11298,12958,4906,2014-02-05
11299,12959,9786,2013-11-08
11300,12960,14180,2012-06-16
11301,12961,1555,2013-03-25
11302,12962,11092,2013-04-17
11303,12963,506,2014-01-25
11304,12964,18678,2013-09-23
11305,12965,17773,2013-03-10
11306,12966,8537,2013-01-29
11307,12967,16042,2012-06-30
11308,12968,6204,2014-02-25
11309,12969,4247,2014-02-25
11310,12970,15697,2012-11-27
11311,12971,12751,2012-09-13
11312,12972,7329,2013-11-06
11313,12973,428,2014-01-01
11314,12974,5534,2013-01-18
11315,12975,12349,2014-03-18
11316,12976,10231,2012-07-07
11317,12977,67,2013-10-27
11318,12978,4695,2013-10-15
11319,12979,12924,2012-11-05
11320,12980,128,2014-05-25
11321,12981,12462,2014-05-22
11322,12982,18212,2012-07-23
11323,12983,17967,2012-01-08
11324,12984,13249,2014-02-26
11325,12985,17422,2013-11-01
11326,12986,12366,2013-10-15
11327,12987,14584,2011-11-24
11328,12988,9226,2014-01-19
11329,12989,1715,2012-03-04
11330,12990,3912,2012-03-15
11331,12991,18739,2014-04-18
11332,12992,2719,2013-01-14
11333,12993,17418,2014-06-15
11334,12994,14492,2012-11-11
11335,12995,16846,2012-10-30
11336,12996,5987,2013-09-05
11337,12997,6485,2014-03-16
11338,12998,924,2012-08-22
11339,12999,14631,2014-03-17
11340,13000,14009,2014-04-10
11341,13001,573,2013-08-03
11342,13002,4582,2011-08-09
11343,13003,3331,2013-07-20
11344,13004,3865,2014-05-28
11345,13005,16903,2014-01-30
11346,13006,3189,2013-09-13
11347,13007,17475,2013-09-28
11348,13008,11864,2013-11-30
11349,13009,2673,2014-04-26
11350,13010,12477,2013-03-24
11351,13011,8262,2014-03-11
11352,13012,1391,2012-11-28
11353,13013,6420,2013-10-06
11354,13014,11723,2013-12-17
11355,13015,12802,2013-11-22
11356,13016,16162,2014-05-05
11357,13017,6243,2013-09-08
11358,13018,18163,2013-12-17
11359,13019,3474,2014-02-26
11360,13020,3443,2014-03-18
11361,13021,3346,2012-03-22
11362,13022,5744,2011-08-16
11363,13023,2778,2013-07-09
11364,13024,16664,2013-04-07
11365,13025,12702,2013-11-20
11366,13026,4836,2014-05-03
11367,13027,7296,2014-06-06
11368,13028,12652,2013-10-05
11369,13029,3796,2014-02-16
11370,13030,5402,2013-11-09
11371,13031,6320,2013-10-22
11372,13032,1591,2011-09-08
11373,13033,19020,2013-01-03
11374,13034,2120,2013-12-23
11375,13035,6125,2014-05-09
11376,13036,7537,2013-09-02
11377,13037,16077,2014-04-21
11378,13038,3221,2013-12-24
11379,13039,8207,2013-08-29
11380,13040,18001,2014-02-17
11381,13041,16831,2014-05-17
11382,13042,17494,2013-07-15
11383,13043,87,2012-03-03
11384,13044,7145,2013-10-22
11385,13045,10082,2013-08-03
11386,13046,13122,2014-02-10
11387,13047,9504,2013-07-09
11388,13048,5362,2013-02-10
11389,13049,9672,2014-03-16
11390,13050,1668,2012-11-29
11391,13051,6628,2012-09-12
11392,13052,10721,2013-09-07
11393,13053,6210,2013-05-09
11394,13054,10037,2012-01-20
11395,13055,9888,2013-08-03
11396,13056,1190,2012-06-15
11397,13057,17198,2014-03-29
11398,13058,1649,2013-08-04
11399,13059,18657,2013-09-26
11400,13060,17739,2014-01-08
11401,13061,6053,2013-10-07
11402,13062,8606,2014-06-03
11403,13063,6813,2014-02-25
11404,13064,9952,2013-09-14
11405,13065,16906,2011-12-17
11406,13066,13511,2014-01-16
11407,13067,15884,2014-04-29
11408,13068,8767,2013-10-23
11409,13069,5043,2013-10-20
11410,13070,5373,2014-02-26
11411,13071,10457,2014-04-18
11412,13072,18610,2013-11-11
11413,13073,14516,2014-02-17
11414,13074,17740,2014-03-20
11415,13075,9101,2013-06-14
11416,13076,11950,2011-06-05
11417,13077,9891,2014-01-02
11418,13078,9155,2014-04-11
11419,13079,10477,2013-12-08
11420,13080,338,2014-05-05
11421,13081,1718,2014-05-10
11422,13082,3847,2013-08-14
11423,13083,9905,2014-03-28
11424,13084,10827,2011-12-14
11425,13085,14835,2013-04-10
11426,13086,4977,2011-09-09
11427,13087,12726,2012-02-21
11428,13088,17458,2011-10-11
11429,13089,12542,2013-10-20
11430,13090,2446,2011-12-31
11431,13091,14587,2013-09-07
11432,13092,8994,2014-04-27
11433,13093,4452,2013-11-04
11434,13094,6189,2013-09-07
11435,13095,14059,2013-11-12
11436,13096,6203,2014-02-10
11437,13097,3163,2014-03-11
11438,13098,7336,2013-07-03
11439,13099,17496,2013-11-02
11440,13100,13643,2013-10-06
11441,13101,17086,2014-04-14
11442,13102,5917,2011-11-18
11443,13103,14671,2013-09-24
11444,13104,1739,2013-11-29
11445,13105,2372,2014-06-03
11446,13106,9317,2014-04-23
11447,13107,1510,2013-08-17
11448,13108,6844,2013-07-31
11449,13109,19106,2012-02-01
11450,13110,9307,2014-01-19
11451,13111,5421,2013-12-21
11452,13112,12710,2014-02-20
11453,13113,11352,2014-02-12
11454,13114,18488,2012-09-28
11455,13115,16269,2013-09-09
11456,13116,10506,2014-04-09
11457,13117,12641,2012-03-23
11458,13118,10076,2013-05-01
11459,13119,10965,2014-05-25
11460,13120,122,2014-06-11
11461,13121,4273,2014-05-30
11462,13122,9516,2013-10-04
11463,13123,2475,2012-09-12
11464,13124,9488,2013-03-25
11465,13125,13721,2013-07-16
11466,13126,9477,2014-06-22
11467,13127,2186,2014-03-27
11468,13128,13631,2012-04-26
11469,13129,2225,2013-10-22
11470,13130,15061,2012-08-30
11471,13131,8136,2012-06-11
11472,13132,7402,2014-01-10
11473,13133,2993,2013-07-24
11474,13134,8794,2014-04-01
11475,13135,6445,2014-06-18
11476,13136,9590,2014-01-10
11477,13137,18185,2013-08-27
11478,13138,4399,2012-02-05
11479,13139,13050,2014-04-12
11480,13140,5103,2014-04-28
11481,13141,2444,2014-04-20
11482,13142,4821,2012-11-18
11483,13143,3979,2011-09-15
11484,13144,16440,2011-11-06
11485,13145,10667,2013-10-23
11486,13146,15478,2011-12-19
11487,13147,12209,2014-01-27
11488,13148,4594,2013-11-20
11489,13149,18006,2013-12-15
11490,13150,1420,2013-08-18
11491,13151,5961,2013-11-01
11492,13152,3825,2014-04-19
11493,13153,17234,2013-09-09
11494,13154,18340,2011-07-24
11495,13155,11778,2014-04-29
11496,13156,14218,2013-02-14
11497,13157,634,2014-04-22
11498,13158,10581,2014-04-28
11499,13159,4005,2014-03-12
11500,13160,9077,2013-11-30
11501,13161,418,2011-12-29
11502,13162,17700,2013-10-10
11503,13163,11281,2013-12-15
11504,13164,4485,2013-07-08
11505,13165,3732,2012-09-21
11506,13166,9530,2014-06-27
11507,13167,12547,2013-10-21
11508,13168,12548,2013-09-04
11509,13169,10096,2013-01-07
11510,13170,10088,2014-04-14
11511,13171,3310,2013-09-23
11512,13172,17862,2014-05-21
11513,13173,8371,2012-02-06
11514,13174,838,2014-03-23
11515,13175,2065,2012-11-13
11516,13176,11838,2011-08-08
11517,13177,12552,2013-01-29
11518,13178,12341,2013-03-28
11519,13179,16460,2013-08-15
11520,13180,16901,2013-12-13
11521,13181,1856,2013-08-30
11522,13182,4845,2013-07-10
11523,13183,10218,2012-04-21
11524,13184,16036,2014-06-29
11525,13185,13702,2014-05-07
11526,13186,14642,2014-06-14
11527,13187,16164,2014-01-16
11528,13188,8933,2013-03-24
11529,13189,13421,2014-04-05
11530,13190,12247,2013-09-05
11531,13191,15152,2013-08-24
11532,13192,18079,2013-03-18
11533,13193,14549,2013-01-05
11534,13194,9165,2013-09-16
11535,13195,9687,2013-10-11
11536,13196,7258,2013-10-13
11537,13197,6633,2013-10-13
11538,13198,7703,2014-02-24
11539,13199,70,2014-02-07
11540,13200,4601,2014-06-26
11541,13201,6023,2012-06-12
11542,13202,13440,2014-03-21
11543,13203,3484,2013-05-08
