,DueDate,CustomerID,SalesPersonID,BillToAddressID,ShipToAddressID,ShipMethodID,LocalID
14621,2015-10-29,29052,-1,23518,23518,1,18567
14622,2015-10-27,29232,-1,21612,21612,1,18568
14623,2015-10-28,28090,-1,13299,13299,1,18569
14624,2015-10-24,28002,-1,20464,20464,1,18570
14625,2015-11-01,25206,-1,15603,15603,1,18571
14626,2015-11-02,26259,-1,15098,15098,1,18572
14627,2015-10-28,23198,-1,17117,17117,1,18573
14628,2015-11-02,21802,-1,13313,13313,1,18574
14629,2015-10-29,20705,-1,25031,25031,1,18575
14630,2015-10-28,18809,-1,26187,26187,1,18576
14631,2015-10-31,14502,-1,19651,19651,1,18577
14632,2015-10-25,14654,-1,24825,24825,1,18578
14633,2015-10-29,22059,-1,26757,26757,1,18579
14634,2015-11-02,15618,-1,14918,14918,1,18580
14635,2015-10-28,17970,-1,12020,12020,1,18581
14636,2015-10-25,18042,-1,13066,13066,1,18582
14637,2015-10-25,17746,-1,13196,13196,1,18583
14638,2015-10-28,17788,-1,27129,27129,1,18584
14639,2015-10-31,17840,-1,27505,27505,1,18585
14640,2015-10-25,23756,-1,21822,21822,1,18586
14641,2015-10-25,27930,-1,16232,16232,1,18587
14642,2015-10-30,12065,-1,24861,24861,1,18588
14643,2015-10-28,11725,-1,14710,14710,1,18589
14644,2015-10-28,15157,-1,25369,25369,1,18590
14645,2015-10-31,14104,-1,11880,11880,1,18591
14646,2015-10-24,26933,-1,14824,14824,1,18592
14647,2015-10-30,20823,-1,24897,24897,1,18593
14648,2015-10-25,20984,-1,23265,23265,1,18594
14649,2015-10-27,20988,-1,20668,20668,1,18595
14650,2015-10-26,29102,-1,19121,19121,1,18596
14651,2015-11-01,29103,-1,14207,14207,1,18597
14652,2015-11-02,12676,-1,19210,19210,1,18598
14653,2015-10-29,22896,-1,26822,26822,1,18599
14654,2015-10-30,22066,-1,24076,24076,1,18600
14655,2015-11-01,19999,-1,16963,16963,1,18601
14656,2015-11-01,12647,-1,21422,21422,1,18602
14657,2015-11-01,12302,-1,14829,14829,1,18603
14658,2015-10-27,13793,-1,14438,14438,1,18604
14659,2015-11-02,17729,-1,17204,17204,1,18605
14660,2015-10-31,11760,-1,25940,25940,1,18606
14661,2015-10-26,29304,-1,22403,22403,1,18607
14662,2015-10-26,16930,-1,11528,11528,1,18608
14663,2015-10-28,12345,-1,25744,25744,1,18609
14664,2015-11-02,13807,-1,16921,16921,1,18610
14665,2015-11-02,27224,-1,12562,12562,1,18611
14666,2015-11-01,29075,-1,26252,26252,1,18612
14667,2015-10-24,28796,-1,15328,15328,1,18613
14668,2015-10-27,28266,-1,22755,22755,1,18614
14669,2015-10-25,26349,-1,25667,25667,1,18615
14670,2015-11-01,11253,-1,26098,26098,1,18616
14671,2015-10-26,24737,-1,17926,17926,1,18617
14672,2015-10-24,12939,-1,14104,14104,1,18618
14673,2015-10-26,21750,-1,24484,24484,1,18619
14674,2015-10-29,18541,-1,21014,21014,1,18620
14675,2015-11-02,18312,-1,13110,13110,1,18621
14676,2015-10-27,17526,-1,21955,21955,1,18622
14677,2015-10-30,27437,-1,18158,18158,1,18623
14678,2015-10-29,16963,-1,16866,16866,1,18624
14679,2015-10-24,14454,-1,21032,21032,1,18625
14680,2015-10-26,26701,-1,19743,19743,1,18626
14681,2015-10-30,21510,-1,22106,22106,1,18627
14682,2015-10-29,27783,-1,16508,16508,1,18628
14683,2015-10-25,27322,-1,28216,28216,1,18629
14684,2015-10-26,25630,-1,14818,14818,1,18630
14685,2015-10-24,13330,-1,12301,12301,1,18631
14686,2015-10-31,14036,-1,12033,12033,1,18632
14687,2015-11-01,17047,-1,24245,24245,1,18633
14688,2015-10-29,18769,-1,22975,22975,1,18634
14689,2015-11-01,20994,-1,14973,14973,1,18635
14690,2015-11-01,19588,-1,28566,28566,1,18636
14691,2015-10-27,19586,-1,14064,14064,1,18637
14692,2015-10-31,12039,-1,26110,26110,1,18638
14693,2015-10-28,25385,-1,29139,29139,1,18639
14694,2015-10-30,24802,-1,26001,26001,1,18640
14695,2015-10-25,24806,-1,16885,16885,1,18641
14696,2015-10-29,24998,-1,20846,20846,1,18642
14697,2015-10-29,23944,-1,20513,20513,1,18643
14698,2015-10-29,25761,-1,18687,18687,1,18644
14699,2015-10-31,11402,-1,21158,21158,1,18645
14700,2015-10-29,26210,-1,23701,23701,1,18646
14701,2015-10-28,12645,-1,15032,15032,1,18647
14702,2015-11-01,24136,-1,21051,21051,1,18648
14703,2015-10-26,13768,-1,20876,20876,1,18649
14704,2015-10-27,12281,-1,27678,27678,1,18650
14705,2015-10-30,16174,-1,23121,23121,1,18651
14706,2015-10-24,18743,-1,14733,14733,1,18652
14707,2015-11-02,16609,-1,28113,28113,1,18653
14708,2015-10-25,20045,-1,14087,14087,1,18654
14709,2015-10-24,11828,-1,19898,19898,1,18655
14710,2015-10-24,29324,-1,21013,21013,1,18656
14711,2015-11-01,11802,-1,21396,21396,1,18657
14712,2015-10-30,21238,-1,26028,26028,1,18658
14713,2015-10-25,17387,-1,21997,21997,1,18659
14714,2015-10-27,25372,-1,26956,26956,1,18660
14715,2015-10-24,11200,-1,14444,14444,1,18661
14716,2015-11-02,11091,-1,13550,13550,1,18662
14717,2015-10-27,23029,-1,22938,22938,1,18663
14718,2015-10-25,16958,-1,20778,20778,1,18664
14719,2015-11-02,18786,-1,11588,11588,1,18665
14720,2015-10-30,18387,-1,25875,25875,1,18666
14721,2015-11-01,17392,-1,27572,27572,1,18667
14722,2015-10-25,16003,-1,20576,20576,1,18668
14723,2015-11-01,15963,-1,21383,21383,1,18669
14724,2015-10-26,18554,-1,16547,16547,1,18670
14725,2015-10-25,13759,-1,25855,25855,1,18671
14726,2015-10-30,15441,-1,20444,20444,1,18672
14727,2015-10-24,22380,-1,18413,18413,1,18673
14728,2015-10-29,29434,-1,13682,13682,1,18674
14729,2015-11-02,24148,-1,26628,26628,1,18675
14730,2015-10-29,14982,-1,21790,21790,1,18676
14731,2015-10-28,17702,-1,26221,26221,1,18677
14732,2015-10-26,12757,-1,17339,17339,1,18678
14733,2015-10-31,23376,-1,16062,16062,1,18679
14734,2015-10-25,19129,-1,22331,22331,1,18680
14735,2015-10-24,16951,-1,15844,15844,1,18681
14736,2015-10-31,19122,-1,21263,21263,1,18682
14737,2015-10-30,13284,-1,28551,28551,1,18683
14738,2015-10-31,12941,-1,12255,12255,1,18684
14739,2015-11-01,13101,-1,24305,24305,1,18685
14740,2015-10-25,14771,-1,24316,24316,1,18686
14741,2015-11-02,12385,-1,29121,29121,1,18687
14742,2015-11-01,27339,-1,16280,16280,1,18688
14743,2015-11-01,29289,-1,13360,13360,1,18689
14744,2015-10-25,19094,-1,27285,27285,1,18690
14745,2015-10-31,17280,-1,18809,18809,1,18691
14746,2015-11-02,11977,-1,12727,12727,1,18692
14747,2015-10-24,24784,-1,28210,28210,1,18693
14748,2015-10-31,24349,-1,28958,28958,1,18694
14749,2015-10-27,19745,-1,21798,21798,1,18695
14750,2015-10-30,29403,-1,28370,28370,1,18696
14751,2015-10-29,25760,-1,11773,11773,1,18697
14752,2015-10-27,15577,-1,12409,12409,1,18698
14753,2015-10-26,19584,-1,17151,17151,1,18699
14754,2015-10-29,24906,-1,13713,13713,1,18700
14755,2015-11-01,24595,-1,26183,26183,1,18701
14756,2015-10-26,22914,-1,17331,17331,1,18702
14757,2015-10-26,27970,-1,22470,22470,1,18703
14758,2015-10-28,26668,-1,12360,12360,1,18704
14759,2015-10-28,28322,-1,22409,22409,1,18705
14760,2015-11-02,13041,-1,26718,26718,1,18706
14761,2015-11-01,19580,-1,15739,15739,1,18707
14762,2015-10-26,11241,-1,11456,11456,1,18708
14763,2015-10-25,17982,-1,25791,25791,1,18709
14764,2015-10-25,11203,-1,14498,14498,1,18710
14765,2015-11-02,11091,-1,13550,13550,1,18711
14766,2015-10-26,24927,-1,20205,20205,1,18712
14767,2015-10-26,21233,-1,27739,27739,1,18713
14768,2015-10-29,20505,-1,17567,17567,1,18714
14769,2015-10-25,20129,-1,28983,28983,1,18715
14770,2015-10-31,15494,-1,12688,12688,1,18716
14771,2015-10-28,18799,-1,27797,27797,1,18717
14772,2015-11-02,15883,-1,21937,21937,1,18718
14773,2015-10-29,15384,-1,13448,13448,1,18719
14774,2015-10-25,17342,-1,27476,27476,1,18720
14775,2015-10-28,23498,-1,26669,26669,1,18721
14776,2015-10-30,15260,-1,27664,27664,1,18722
14777,2015-10-24,16459,-1,18985,18985,1,18723
14778,2015-10-30,21471,-1,13700,13700,1,18724
14779,2015-10-25,20868,-1,25552,25552,1,18725
14780,2015-10-24,11490,-1,23851,23851,1,18726
14781,2015-10-26,19490,-1,28799,28799,1,18727
14782,2015-11-01,24703,-1,26779,26779,1,18728
14783,2015-11-01,21739,-1,14376,14376,1,18729
14784,2015-10-31,14184,-1,14575,14575,1,18730
14785,2015-10-29,14423,-1,24149,24149,1,18731
14786,2015-10-25,18149,-1,18968,18968,1,18732
14787,2015-10-24,25142,-1,16704,16704,1,18733
14788,2015-11-01,17839,-1,28987,28987,1,18734
14789,2015-11-01,25476,-1,26489,26489,1,18735
14790,2015-10-30,12457,-1,25565,25565,1,18736
14791,2015-10-24,16948,-1,20958,20958,1,18737
14792,2015-10-26,12796,-1,14447,14447,1,18738
14793,2015-10-31,16372,-1,16456,16456,1,18739
14794,2015-10-30,12764,-1,19787,19787,1,18740
14795,2015-10-24,12980,-1,11711,11711,1,18741
14796,2015-10-24,12926,-1,17834,17834,1,18742
14797,2015-10-27,12289,-1,28014,28014,1,18743
14798,2015-10-24,14303,-1,22815,22815,1,18744
14799,2015-10-26,28215,-1,17822,17822,1,18745
14800,2015-11-02,12353,-1,20138,20138,1,18746
14801,2015-10-24,12347,-1,12059,12059,1,18747
14802,2015-10-24,12010,-1,11727,11727,1,18748
14803,2015-11-01,11988,-1,29024,29024,1,18749
14804,2015-10-26,25368,-1,13230,13230,1,18750
14805,2015-10-24,25025,-1,22238,22238,1,18751
14806,2015-11-02,24988,-1,21809,21809,1,18752
14807,2015-10-29,22758,-1,19884,19884,1,18753
14808,2015-10-24,18603,-1,12363,12363,1,18754
14809,2015-10-26,19865,-1,12229,12229,1,18755
14810,2015-11-02,19998,-1,11409,11409,1,18756
14811,2015-10-31,12308,-1,26817,26817,1,18757
14812,2015-10-27,11614,-1,25423,25423,1,18758
14813,2015-10-29,17727,-1,22848,22848,1,18759
14814,2015-11-02,12993,-1,22467,22467,1,18760
14815,2015-10-28,17253,-1,20147,20147,1,18761
14816,2015-10-30,17633,-1,28123,28123,1,18762
14817,2015-10-28,28344,-1,13640,13640,1,18763
14818,2015-11-02,11532,-1,20692,201,1,18764
14819,2015-10-28,11649,-1,13742,13742,1,18765
14820,2015-11-02,11176,-1,25073,25073,1,18766
14821,2015-10-30,28809,-1,23709,23709,1,18767
14822,2015-10-27,29049,-1,16601,16601,1,18768
14823,2015-10-26,11677,-1,13910,13910,1,18769
14824,2015-10-29,25351,-1,18731,18731,1,18770
14825,2015-11-02,11501,-1,28863,28863,1,18771
14826,2015-10-27,23732,-1,22462,22462,1,18772
14827,2015-10-25,18322,-1,22260,22260,1,18773
14828,2015-10-25,14626,-1,23548,23548,1,18774
14829,2015-10-29,22081,-1,20851,20851,1,18775
14830,2015-10-29,22244,-1,17639,17639,1,18776
14831,2015-10-31,14353,-1,18195,18195,1,18777
14832,2015-10-25,27100,-1,26340,26340,1,18778
14833,2015-10-31,17122,-1,18879,18879,1,18779
14834,2015-10-31,21815,-1,19273,19273,1,18780
14835,2015-10-30,15894,-1,23052,23052,1,18781
14836,2015-10-28,29266,-1,13821,13821,1,18782
14837,2015-11-01,14511,-1,18108,18108,1,18783
14838,2015-11-02,17556,-1,22066,22066,1,18784
14839,2015-10-30,19047,-1,19856,19856,1,18785
14840,2015-10-30,21068,-1,23507,23507,1,18786
14841,2015-10-25,13694,-1,17285,17285,1,18787
14842,2015-10-26,25507,-1,14073,14073,1,18788
14843,2015-10-28,18391,-1,16805,16805,1,18789
14844,2015-10-30,12865,-1,27954,27954,1,18790
14845,2015-10-30,14024,-1,21350,21350,1,18791
14846,2015-10-28,13202,-1,27837,27837,1,18792
14847,2015-10-24,13032,-1,25287,25287,1,18793
14848,2015-10-28,29433,-1,26118,26118,1,18794
14849,2015-10-31,14712,-1,14486,14486,1,18795
14850,2015-11-01,11247,-1,14898,14898,1,18796
14851,2015-10-31,20985,-1,14946,14946,1,18797
14852,2015-10-25,20992,-1,16054,16054,1,18798
14853,2015-10-25,24804,-1,17542,17542,1,18799
14854,2015-11-02,22046,-1,28938,28938,1,18800
14855,2015-10-30,19775,-1,21052,21052,1,18801
14856,2015-10-24,20166,-1,22843,22843,1,18802
14857,2015-10-28,23774,-1,16806,16806,1,18803
14858,2015-10-26,16520,-1,25572,25572,1,18804
14859,2015-11-02,24907,-1,28219,28219,1,18805
14860,2015-10-30,16523,-1,26735,26735,1,18806
14861,2015-10-28,13255,-1,23936,23936,1,18807
14862,2015-10-29,13558,-1,26493,26493,1,18808
14863,2015-10-26,14065,-1,15055,15055,1,18809
14864,2015-10-31,11211,-1,21619,21619,1,18810
14865,2015-10-25,11203,-1,14498,14498,1,18811
14866,2015-11-02,16171,-1,19907,19907,1,18812
14867,2015-10-31,15357,-1,28157,28157,1,18813
14868,2015-10-24,15807,-1,12842,12842,1,18814
14869,2015-10-28,15652,-1,20603,20603,1,18815
14870,2015-10-25,23228,-1,25851,25851,1,18816
14871,2015-11-01,11628,-1,17124,17124,1,18817
14872,2015-11-02,12364,-1,18132,18132,1,18818
14873,2015-10-29,18024,-1,24517,24517,1,18819
14874,2015-10-30,13220,-1,19486,19486,1,18820
14875,2015-10-30,11387,-1,28203,28203,1,18821
14876,2015-11-01,18104,-1,12614,12614,1,18822
14877,2015-10-27,25669,-1,27723,27723,1,18823
14878,2015-11-01,19986,-1,11464,11464,1,18824
14879,2015-10-25,28601,-1,15247,15247,1,18825
14880,2015-11-02,29251,-1,14783,14783,1,18826
14881,2015-11-02,27658,-1,23567,23567,1,18827
14882,2015-10-30,25628,-1,14640,14640,1,18828
14883,2015-10-29,11040,-1,24150,24150,1,18829
14884,2015-10-31,11506,-1,28075,28075,1,18830
14885,2015-10-29,24289,-1,25339,25339,1,18831
14886,2015-10-30,19645,-1,24423,24423,1,18832
14887,2015-10-27,17704,-1,28279,28279,1,18833
14888,2015-10-29,22343,-1,16218,16218,1,18834
14889,2015-10-28,19981,-1,16612,16612,1,18835
14890,2015-11-02,28723,-1,15621,15621,1,18836
14891,2015-11-01,25136,-1,20316,20316,1,18837
14892,2015-10-31,11276,-1,24521,24521,1,18838
14893,2015-10-31,21088,-1,14402,14402,1,18839
14894,2015-10-26,11936,-1,26306,26306,1,18840
14895,2015-10-26,12410,-1,17530,17530,1,18841
14896,2015-10-30,16504,-1,15664,15664,1,18842
14897,2015-11-02,16610,-1,19846,19846,1,18843
14898,2015-10-26,25219,-1,12527,12527,1,18844
14899,2015-10-28,18719,-1,15679,15679,1,18845
14900,2015-10-25,13799,-1,24232,24232,1,18846
14901,2015-10-26,19152,-1,26816,26816,1,18847
14902,2015-10-25,25848,-1,26833,26833,1,18848
14903,2015-10-28,15774,-1,11737,11737,1,18849
14904,2015-10-25,11671,-1,21155,21155,1,18850
14905,2015-10-29,12007,-1,11558,11558,1,18851
14906,2015-10-26,13533,-1,22817,22817,1,18852
14907,2015-10-29,17985,-1,12470,12470,1,18853
14908,2015-11-02,24809,-1,20599,20599,1,18854
14909,2015-10-27,24815,-1,20902,20902,1,18855
14910,2015-11-02,18602,-1,23618,23618,1,18856
14911,2015-11-01,17279,-1,23081,23081,1,18857
14912,2015-10-28,26452,-1,26722,26722,1,18858
14913,2015-10-24,12207,-1,25598,25598,1,18859
14914,2015-10-31,20990,-1,12429,12429,1,18860
14915,2015-10-28,12339,-1,21716,21716,1,18861
14916,2015-10-31,14399,-1,23530,23530,1,18862
14917,2015-10-28,24693,-1,11788,11788,1,18863
14918,2015-10-24,12348,-1,24732,24732,1,18864
14919,2015-10-30,25012,-1,28143,28143,1,18865
14920,2015-10-24,11081,-1,19428,19428,1,18866
14921,2015-10-28,20676,-1,24653,24653,1,18867
14922,2015-10-27,21283,-1,27823,27823,1,18868
14923,2015-10-26,12340,-1,27689,27689,1,18869
14924,2015-10-28,28004,-1,18430,18430,1,18870
14925,2015-10-30,16788,-1,14622,14622,1,18871
14926,2015-10-27,15882,-1,18101,18101,1,18872
14927,2015-10-30,16712,-1,14056,14056,1,18873
14928,2015-10-26,28210,-1,27872,27872,1,18874
14929,2015-10-29,11472,-1,11634,11634,1,18875
14930,2015-10-28,23793,-1,15622,15622,1,18876
14931,2015-10-24,12659,-1,23128,23128,1,18877
14932,2015-10-24,12208,-1,16553,16553,1,18878
14933,2015-11-02,18931,-1,14028,14028,1,18879
14934,2015-10-30,24908,-1,24787,24787,1,18880
14935,2015-11-02,23469,-1,17300,17300,1,18881
14936,2015-10-29,17936,-1,17495,17495,1,18882
14937,2015-10-24,17821,-1,15950,15950,1,18883
14938,2015-11-01,14344,-1,13167,13167,1,18884
14939,2015-10-25,15147,-1,26788,26788,1,18885
14940,2015-10-30,16178,-1,11846,11846,1,18886
14941,2015-10-29,23920,-1,20004,20004,1,18887
14942,2015-10-31,20353,-1,18751,18751,1,18888
14943,2015-10-29,12061,-1,23200,23200,1,18889
14944,2015-10-28,13544,-1,22930,22930,1,18890
14945,2015-10-28,23904,-1,12460,12460,1,18891
14946,2015-10-31,19574,-1,18085,18085,1,18892
14947,2015-11-02,29217,-1,21075,21075,1,18893
14948,2015-10-29,14280,-1,25458,25458,1,18894
14949,2015-11-02,12675,-1,28692,28692,1,18895
14950,2015-10-27,22621,-1,13418,13418,1,18896
14951,2015-10-30,24963,-1,11502,11502,1,18897
14952,2015-10-31,17634,-1,12253,12253,1,18898
14953,2015-10-28,19962,-1,17292,17292,1,18899
14954,2015-10-31,11276,-1,24521,24521,1,18900
14955,2015-10-25,26071,-1,16214,16214,1,18901
14956,2015-10-26,12930,-1,20382,20382,1,18902
14957,2015-10-26,23546,-1,29019,29019,1,18903
14958,2015-10-25,17335,-1,22642,22642,1,18904
14959,2015-11-01,16302,-1,14025,14025,1,18905
14960,2015-10-25,14075,-1,26300,26300,1,18906
14961,2015-11-02,11613,-1,19656,19656,1,18907
14962,2015-11-01,20286,-1,26681,26681,1,18908
14963,2015-10-25,26337,-1,19439,19439,1,18909
14964,2015-10-30,14294,-1,23575,23575,1,18910
14965,2015-10-26,12504,-1,20029,20029,1,18911
14966,2015-10-24,24990,-1,24872,24872,1,18912
14967,2015-10-25,13614,-1,29071,29071,1,18913
14968,2015-10-29,27945,-1,28982,28982,1,18914
14969,2015-11-01,24108,-1,17509,17509,1,18915
14970,2015-10-27,15444,-1,20192,20192,1,18916
14971,2015-10-31,12234,-1,16012,16012,1,18917
14972,2015-11-02,28205,-1,19015,19015,1,18918
14973,2015-11-02,19577,-1,24857,24857,1,18919
14974,2015-10-24,28365,-1,26692,26692,1,18920
14975,2015-10-25,13614,-1,29071,29071,1,18921
14976,2015-11-02,20989,-1,28723,28723,1,18922
14977,2015-10-30,29180,-1,28355,28355,1,18923
14978,2015-10-28,12354,-1,23953,23953,1,18924
14979,2015-10-27,13251,-1,28552,28552,1,18925
14980,2015-11-01,11932,-1,21734,21734,1,18926
14981,2015-11-01,22903,-1,12169,12169,1,18927
14982,2015-10-30,11147,-1,15498,15498,1,18928
14983,2015-10-30,20530,-1,17133,17133,1,18929
14984,2015-11-02,23745,-1,26915,26915,1,18930
14985,2015-10-29,13187,-1,26286,26286,1,18931
14986,2015-11-01,21001,-1,23695,23695,1,18932
14987,2015-11-01,20306,-1,19405,19405,1,18933
14988,2015-11-01,19543,-1,23395,23395,1,18934
14989,2015-11-02,16058,-1,26778,26778,1,18935
14990,2015-10-26,12149,-1,19232,19232,1,18936
14991,2015-10-31,12391,-1,28426,28426,1,18937
14992,2015-10-27,11029,-1,24713,24713,1,18938
14993,2015-10-29,13155,-1,19394,19394,1,18939
14994,2015-10-27,26697,-1,25003,25003,1,18940
14995,2015-10-24,17695,-1,15087,15087,1,18941
14996,2015-10-24,19141,-1,26814,26814,1,18942
14997,2015-10-30,21380,-1,24492,24492,1,18943
14998,2015-10-31,22209,-1,12793,12793,1,18944
14999,2015-10-25,11868,-1,12519,12519,1,18945
15000,2015-10-30,17015,-1,16594,16594,1,18946
15001,2015-10-28,20097,-1,16249,16249,1,18947
15002,2015-10-27,14969,-1,16050,16050,1,18948
15003,2015-10-31,11506,-1,28075,28075,1,18949
15004,2015-10-25,25348,-1,16687,16687,1,18950
15005,2015-10-31,19648,-1,20732,20732,1,18951
15006,2015-10-28,12687,-1,19868,19868,1,18952
15007,2015-10-28,25730,-1,16565,16565,1,18953
15008,2015-11-02,15806,-1,13990,13990,1,18954
15009,2015-10-24,13285,-1,25650,25650,1,18955
15010,2015-10-24,22944,-1,13736,13736,1,18956
15011,2015-10-25,12197,-1,26033,26033,1,18957
15012,2015-10-24,28377,-1,22690,22690,1,18958
15013,2015-10-27,13251,-1,28552,28552,1,18959
15014,2015-10-26,17509,-1,17369,17369,1,18960
15015,2015-10-26,13185,-1,27506,27506,1,18961
15016,2015-10-25,17762,-1,20442,20442,1,18962
15017,2015-11-02,26878,-1,18604,18604,1,18963
15018,2015-10-26,13426,-1,21200,21200,1,18964
15019,2015-10-28,29315,-1,24147,24147,1,18965
15020,2015-10-27,21134,-1,25076,25076,1,18966
15021,2015-10-27,28914,-1,28905,28905,1,18967
15022,2015-11-01,17204,-1,12148,12148,1,18968
15023,2015-10-31,24432,-1,24541,24541,1,18969
15024,2015-11-01,25060,-1,26404,26404,1,18970
15025,2015-10-31,19574,-1,18085,18085,1,18971
15026,2015-10-31,19648,-1,20732,20732,1,18972
15027,2015-10-30,18659,-1,20476,20476,1,18973
15028,2015-10-29,15560,-1,12344,12344,1,18974
15029,2015-10-30,14544,-1,14642,14642,1,18975
15030,2015-10-30,11542,-1,21598,21598,1,18976
15031,2015-10-31,27940,-1,20895,20895,1,18977
15032,2015-10-24,14153,-1,27630,27630,1,18978
15033,2015-10-31,13428,-1,23645,23645,1,18979
15034,2015-10-29,18005,-1,24093,24093,1,18980
15035,2015-10-29,11592,-1,17421,17421,1,18981
15036,2015-10-31,19106,-1,17104,17104,1,18982
15037,2015-10-30,13394,-1,27940,27940,1,18983
15038,2015-10-25,12995,-1,18355,18355,1,18984
15039,2015-10-30,14931,-1,14115,14115,1,18985
15040,2015-10-25,25230,-1,19005,19005,1,18986
15041,2015-10-31,11506,-1,28075,28075,1,18987
15042,2015-10-30,20745,-1,17121,17121,1,18988
15043,2015-11-02,16043,-1,23595,23595,1,18989
15044,2015-10-25,19919,-1,18945,18945,1,18990
15045,2015-10-30,21099,-1,26731,26731,1,18991
15046,2015-10-26,27803,-1,22991,22991,1,18992
15047,2015-10-29,26372,-1,19178,19178,1,18993
15048,2015-10-26,27150,-1,20389,20389,1,18994
15049,2015-10-26,28976,-1,17241,17241,1,18995
15050,2015-10-30,13403,-1,20161,20161,1,18996
15051,2015-10-25,26559,-1,20012,20012,1,18997
15052,2015-10-24,28614,-1,14469,14469,1,18998
15053,2015-10-30,12642,-1,24741,24741,1,18999
15054,2015-10-28,12705,-1,25154,25154,1,19000
15055,2015-10-31,11506,-1,28075,28075,1,19001
15056,2015-10-28,28233,-1,23778,23778,1,19002
15057,2015-10-27,22040,-1,13952,13952,1,19003
15058,2015-10-24,29071,-1,20751,20751,1,19004
15059,2015-10-28,19363,-1,16707,16707,1,19005
15060,2015-10-29,23609,-1,26810,26810,1,19006
15061,2015-10-29,24648,-1,19557,19557,1,19007
15062,2015-10-25,22435,-1,20880,20880,1,19008
15063,2015-10-30,14338,-1,20332,20332,1,19009
15064,2015-10-30,20722,-1,25210,25210,1,19010
15065,2015-11-02,29310,-1,15991,15991,1,19011
15066,2015-10-30,19583,-1,14426,14426,1,19012
15067,2015-10-25,27247,-1,22672,22672,1,19013
15068,2015-10-31,24313,-1,12602,12602,1,19014
15069,2015-11-01,23628,-1,25626,25626,1,19015
15070,2015-10-25,22683,-1,27222,27222,1,19016
15071,2015-10-31,11276,-1,24521,24521,1,19017
15072,2015-10-30,14562,-1,24899,24899,1,19018
15073,2015-10-28,14014,-1,27622,27622,1,19019
15074,2015-10-29,24573,-1,22576,22576,1,19020
15075,2015-10-28,26260,-1,27087,27087,1,19021
15076,2015-11-02,25044,-1,28594,28594,1,19022
15077,2015-10-28,23673,-1,21022,21022,1,19023
15078,2015-10-31,17041,-1,14629,14629,1,19024
15079,2015-11-02,14279,-1,12611,12611,1,19025
15080,2015-10-26,20086,-1,22606,22606,1,19026
15081,2015-10-24,17127,-1,17314,17314,1,19027
15082,2015-10-24,12683,-1,11414,11414,1,19028
15083,2015-10-26,12693,-1,12323,12323,1,19029
15084,2015-10-30,13808,-1,13619,13619,1,19030
15085,2015-10-29,26531,-1,24543,24543,1,19031
15086,2015-10-28,23456,-1,21992,21992,1,19032
15087,2015-10-25,20301,-1,25647,25647,1,19033
15088,2015-10-28,14450,-1,14844,14844,1,19034
15089,2015-10-25,15613,-1,23125,23125,1,19035
15090,2015-10-31,19224,-1,12133,12133,1,19036
15091,2015-10-24,23121,-1,23844,23844,1,19037
15092,2015-11-01,13239,-1,27923,27923,1,19038
15093,2015-10-26,12277,-1,15154,15154,1,19039
15094,2015-10-29,12264,-1,19915,19915,1,19040
15095,2015-11-02,14642,-1,27165,27165,1,19041
15096,2015-10-26,13185,-1,27506,27506,1,19042
15097,2015-10-25,17142,-1,23041,23041,1,19043
15098,2015-10-29,13415,-1,24475,24475,1,19044
15099,2015-10-31,26939,-1,28148,28148,1,19045
15100,2015-10-29,11919,-1,11864,11864,1,19046
15101,2015-11-01,26509,-1,13344,13344,1,19047
15102,2015-10-31,11276,-1,24521,24521,1,19048
15103,2015-10-28,21822,-1,11605,11605,1,19049
15104,2015-10-27,14659,-1,27651,27651,1,19050
15105,2015-10-25,14587,-1,17257,17257,1,19051
15106,2015-10-27,19045,-1,20852,20852,1,19052
15107,2015-10-27,17810,-1,16916,16916,1,19053
15108,2015-11-01,13369,-1,17130,17130,1,19054
15109,2015-10-30,28403,-1,22047,22047,1,19055
15110,2015-10-27,15927,-1,17794,17794,1,19056
15111,2015-10-25,27944,-1,24129,24129,1,19057
15112,2015-10-24,26214,-1,20482,20482,1,19058
15113,2015-10-31,12391,-1,28426,28426,1,19059
15114,2015-11-02,11463,-1,21107,21107,1,19060
15115,2015-10-24,27751,-1,18017,18017,1,19061
15116,2015-10-30,18642,-1,20797,20797,1,19062
15117,2015-10-27,24430,-1,22532,22532,1,19063
15118,2015-10-26,14335,-1,17557,17557,1,19064
15119,2015-10-27,14424,-1,16411,16411,1,19065
15120,2015-11-02,19687,-1,14626,14626,1,19066
15121,2015-11-02,25107,-1,23608,23608,1,19067
15122,2015-10-26,20110,-1,15280,15280,1,19068
15123,2015-10-31,23060,-1,11581,11581,1,19069
15124,2015-10-29,21492,-1,15227,15227,1,19070
15125,2015-10-27,20058,-1,22298,22298,1,19071
15126,2015-10-26,25418,-1,16160,16160,1,19072
15127,2015-10-29,20374,-1,12920,12920,1,19073
15128,2015-10-31,13595,-1,24910,24910,1,19074
15129,2015-10-28,27241,-1,22459,22459,1,19075
15130,2015-10-28,19691,-1,17549,17549,1,19076
15131,2015-10-29,20211,-1,13003,13003,1,19077
15132,2015-10-25,23173,-1,26790,26790,1,19078
15133,2015-11-02,27864,-1,26172,26172,1,19079
15134,2015-10-27,17269,-1,14851,14851,1,19080
15135,2015-10-28,24031,-1,16441,16441,1,19081
15136,2015-10-29,24812,-1,24965,24965,1,19082
