,BillOfMaterialsID,ProductAssemblyID,ComponentID,StartDate,EndDate,UnitMeasureCode,BOMLevel,PerAssemblyQty,ModifiedDate
775,1752,764.0,938,2010-06-19,,EA ,1,1.0,2010-06-05
776,1269,764.0,945,2010-06-09,,EA ,1,1.0,2010-05-26
777,77,764.0,948,2010-03-04,,EA ,1,1.0,2010-02-18
778,2400,764.0,950,2010-08-05,,EA ,1,1.0,2010-07-22
779,2784,764.0,952,2010-09-15,,EA ,1,1.0,2010-09-01
780,848,764.0,994,2010-05-26,,EA ,1,1.0,2010-05-12
781,1572,765.0,517,2010-06-09,2010-08-08,EA ,1,2.0,2010-08-08
782,1355,765.0,517,2010-08-09,,EA ,1,1.0,2010-07-26
783,2437,765.0,722,2010-08-05,,EA ,1,1.0,2010-07-22
784,2440,765.0,806,2010-08-05,,EA ,1,1.0,2010-07-22
785,2439,765.0,811,2010-08-05,,EA ,1,1.0,2010-07-22
786,884,765.0,818,2010-05-26,,EA ,1,1.0,2010-05-12
787,1109,765.0,826,2010-05-26,2010-07-25,EA ,1,2.0,2010-07-25
788,923,765.0,826,2010-07-26,,EA ,1,1.0,2010-07-12
789,911,765.0,894,2010-05-26,,EA ,1,1.0,2010-05-12
790,1301,765.0,907,2010-06-09,,EA ,1,1.0,2010-05-26
791,2441,765.0,938,2010-08-05,,EA ,1,1.0,2010-07-22
792,2100,765.0,945,2010-07-08,,EA ,1,1.0,2010-06-24
793,3092,765.0,948,2010-12-15,,EA ,1,1.0,2010-12-01
794,1080,765.0,950,2010-05-26,2010-07-25,EA ,1,2.0,2010-07-25
795,883,765.0,950,2010-07-26,,EA ,1,1.0,2010-07-12
796,104,765.0,952,2010-03-04,,EA ,1,1.0,2010-02-18
797,3340,765.0,994,2010-12-23,,EA ,1,1.0,2010-12-09
798,1827,766.0,517,2010-06-19,,EA ,1,1.0,2010-06-05
799,1306,766.0,723,2010-06-09,,EA ,1,1.0,2010-05-26
800,2447,766.0,806,2010-08-05,,EA ,1,1.0,2010-07-22
801,2446,766.0,811,2010-08-05,,EA ,1,1.0,2010-07-22
802,889,766.0,818,2010-05-26,,EA ,1,1.0,2010-05-12
803,2850,766.0,826,2010-09-15,,EA ,1,1.0,2010-09-01
804,2839,766.0,894,2010-09-15,,EA ,1,1.0,2010-09-01
805,1314,766.0,907,2010-06-09,,EA ,1,1.0,2010-05-26
806,2448,766.0,938,2010-08-05,,EA ,1,1.0,2010-07-22
807,2111,766.0,945,2010-07-08,,EA ,1,1.0,2010-06-24
808,3098,766.0,948,2010-12-15,,EA ,1,1.0,2010-12-01
809,888,766.0,950,2010-05-26,,EA ,1,1.0,2010-05-12
810,108,766.0,952,2010-03-04,,EA ,1,1.0,2010-02-18
811,3348,766.0,994,2010-12-23,,EA ,1,1.0,2010-12-09
812,1573,767.0,517,2010-06-09,2010-08-08,EA ,1,2.0,2010-08-08
813,1356,767.0,517,2010-08-09,,EA ,1,1.0,2010-07-26
814,740,767.0,724,2010-03-18,2010-05-17,EA ,1,2.0,2010-05-17
815,509,767.0,724,2010-05-18,,EA ,1,1.0,2010-05-04
816,2453,767.0,806,2010-08-05,,EA ,1,1.0,2010-07-22
817,2452,767.0,811,2010-08-05,,EA ,1,1.0,2010-07-22
818,896,767.0,818,2010-05-26,,EA ,1,1.0,2010-05-12
819,1111,767.0,826,2010-05-26,2010-07-25,EA ,1,2.0,2010-07-25
820,924,767.0,826,2010-07-26,,EA ,1,1.0,2010-07-12
821,912,767.0,894,2010-05-26,,EA ,1,1.0,2010-05-12
822,1324,767.0,907,2010-06-09,,EA ,1,1.0,2010-05-26
823,2454,767.0,938,2010-08-05,,EA ,1,1.0,2010-07-22
824,2117,767.0,945,2010-07-08,,EA ,1,1.0,2010-06-24
825,3105,767.0,948,2010-12-15,,EA ,1,1.0,2010-12-01
826,895,767.0,950,2010-05-26,,EA ,1,1.0,2010-05-12
827,110,767.0,952,2010-03-04,,EA ,1,1.0,2010-02-18
828,3359,767.0,994,2010-12-23,,EA ,1,1.0,2010-12-09
829,1570,768.0,517,2010-06-09,2010-08-08,EA ,1,2.0,2010-08-08
830,1350,768.0,517,2010-08-09,,EA ,1,1.0,2010-07-26
831,1229,768.0,736,2010-06-09,,EA ,1,1.0,2010-05-26
832,2041,768.0,806,2010-07-08,,EA ,1,1.0,2010-06-24
833,2038,768.0,811,2010-07-08,,EA ,1,1.0,2010-06-24
834,2751,768.0,818,2010-09-15,,EA ,1,1.0,2010-09-01
835,1105,768.0,826,2010-05-26,2010-07-25,EA ,1,2.0,2010-07-25
836,917,768.0,826,2010-07-26,,EA ,1,1.0,2010-07-12
837,902,768.0,894,2010-05-26,,EA ,1,1.0,2010-05-12
838,1693,768.0,907,2010-06-19,,EA ,1,1.0,2010-06-05
839,2043,768.0,938,2010-07-08,,EA ,1,1.0,2010-06-24
840,2579,768.0,945,2010-08-05,2010-10-04,EA ,1,2.0,2010-10-04
841,2344,768.0,945,2010-10-05,,EA ,1,1.0,2010-09-21
842,400,768.0,948,2010-03-18,,EA ,1,1.0,2010-03-04
843,2744,768.0,950,2010-09-15,,EA ,1,1.0,2010-09-01
844,3251,768.0,952,2010-12-23,,EA ,1,1.0,2010-12-09
845,32,768.0,994,2010-03-04,,EA ,1,1.0,2010-02-18
846,1822,769.0,517,2010-06-19,,EA ,1,1.0,2010-06-05
847,689,769.0,737,2010-03-18,2010-05-17,EA ,1,2.0,2010-05-17
848,431,769.0,737,2010-05-18,,EA ,1,1.0,2010-05-04
849,2065,769.0,806,2010-07-08,,EA ,1,1.0,2010-06-24
850,2062,769.0,811,2010-07-08,,EA ,1,1.0,2010-06-24
851,2772,769.0,818,2010-09-15,,EA ,1,1.0,2010-09-01
852,2845,769.0,826,2010-09-15,,EA ,1,1.0,2010-09-01
853,2833,769.0,894,2010-09-15,,EA ,1,1.0,2010-09-01
854,1728,769.0,907,2010-06-19,,EA ,1,1.0,2010-06-05
855,2067,769.0,938,2010-07-08,,EA ,1,1.0,2010-06-24
856,2376,769.0,945,2010-08-05,,EA ,1,1.0,2010-07-22
857,427,769.0,948,2010-03-18,,EA ,1,1.0,2010-03-04
858,2907,769.0,950,2010-09-15,2010-11-14,EA ,1,2.0,2010-11-14
859,2766,769.0,950,2010-11-15,,EA ,1,1.0,2010-11-01
860,3285,769.0,952,2010-12-23,,EA ,1,1.0,2010-12-09
861,49,769.0,994,2010-03-04,,EA ,1,1.0,2010-02-18
862,1571,770.0,517,2010-06-09,2010-08-08,EA ,1,2.0,2010-08-08
863,1353,770.0,517,2010-08-09,,EA ,1,1.0,2010-07-26
864,81,770.0,738,2010-03-04,,EA ,1,1.0,2010-02-18
865,2083,770.0,806,2010-07-08,,EA ,1,1.0,2010-06-24
866,2080,770.0,811,2010-07-08,,EA ,1,1.0,2010-06-24
867,2793,770.0,818,2010-09-15,,EA ,1,1.0,2010-09-01
868,1107,770.0,826,2010-05-26,2010-07-25,EA ,1,2.0,2010-07-25
869,921,770.0,826,2010-07-26,,EA ,1,1.0,2010-07-12
870,909,770.0,894,2010-05-26,,EA ,1,1.0,2010-05-12
871,1947,770.0,907,2010-06-19,2010-08-18,EA ,1,2.0,2010-08-18
872,1757,770.0,907,2010-08-19,,EA ,1,1.0,2010-08-05
873,2223,770.0,938,2010-07-08,2010-09-06,EA ,1,2.0,2010-09-06
874,2085,770.0,938,2010-09-07,,EA ,1,1.0,2010-08-24
875,2408,770.0,945,2010-08-05,,EA ,1,1.0,2010-07-22
876,458,770.0,948,2010-03-18,,EA ,1,1.0,2010-03-04
877,2788,770.0,950,2010-09-15,,EA ,1,1.0,2010-09-01
878,3308,770.0,952,2010-12-23,,EA ,1,1.0,2010-12-09
879,71,770.0,994,2010-03-04,,EA ,1,1.0,2010-02-18
880,3128,771.0,516,2010-12-15,,EA ,1,1.0,2010-12-01
881,3229,771.0,748,2010-12-23,,EA ,1,1.0,2010-12-09
882,21,771.0,807,2010-03-04,,EA ,1,1.0,2010-02-18
883,1495,771.0,810,2010-06-09,2010-08-08,EA ,1,2.0,2010-08-08
884,1212,771.0,810,2010-08-09,,EA ,1,1.0,2010-07-26
885,378,771.0,817,2010-03-18,,EA ,1,1.0,2010-03-04
886,2468,771.0,825,2010-08-05,,EA ,1,1.0,2010-07-22
887,1550,771.0,894,2010-06-09,2010-08-08,EA ,1,2.0,2010-08-08
888,1326,771.0,894,2010-08-09,,EA ,1,1.0,2010-07-26
889,3242,771.0,907,2010-12-23,,EA ,1,1.0,2010-12-09
890,804,771.0,937,2010-05-26,,EA ,1,1.0,2010-05-12
891,3001,771.0,945,2010-12-15,,EA ,1,1.0,2010-12-01
892,2008,771.0,948,2010-07-08,,EA ,1,1.0,2010-06-24
893,2004,771.0,951,2010-07-08,,EA ,1,1.0,2010-06-24
894,786,771.0,952,2010-05-26,,EA ,1,1.0,2010-05-12
895,1910,771.0,996,2010-06-19,2010-08-18,EA ,1,2.0,2010-08-18
896,1639,771.0,996,2010-08-19,,EA ,1,1.0,2010-08-05
897,533,772.0,516,2010-03-18,,EA ,1,1.0,2010-03-04
898,1676,772.0,739,2010-06-19,,EA ,1,1.0,2010-06-05
899,3273,772.0,807,2010-12-23,,EA ,1,1.0,2010-12-09
900,1681,772.0,810,2010-06-19,,EA ,1,1.0,2010-06-05
901,2350,772.0,817,2010-08-05,,EA ,1,1.0,2010-07-22
902,2137,772.0,825,2010-07-08,,EA ,1,1.0,2010-06-24
903,1799,772.0,894,2010-06-19,,EA ,1,1.0,2010-06-05
904,3277,772.0,907,2010-12-23,,EA ,1,1.0,2010-12-09
905,1688,772.0,937,2010-06-19,,EA ,1,1.0,2010-06-05
906,403,772.0,945,2010-03-18,,EA ,1,1.0,2010-03-04
907,814,772.0,948,2010-05-26,,EA ,1,1.0,2010-05-12
908,396,772.0,951,2010-03-18,,EA ,1,1.0,2010-03-04
909,2335,772.0,952,2010-08-05,,EA ,1,1.0,2010-07-22
910,3015,772.0,996,2010-12-15,,EA ,1,1.0,2010-12-01
911,3131,773.0,516,2010-12-15,,EA ,1,1.0,2010-12-01
912,3045,773.0,740,2010-12-15,,EA ,1,1.0,2010-12-01
913,3297,773.0,807,2010-12-23,,EA ,1,1.0,2010-12-09
914,1936,773.0,810,2010-06-19,2010-08-18,EA ,1,2.0,2010-08-18
915,1715,773.0,810,2010-08-19,,EA ,1,1.0,2010-08-05
916,2381,773.0,817,2010-08-05,,EA ,1,1.0,2010-07-22
917,2470,773.0,825,2010-08-05,,EA ,1,1.0,2010-07-22
918,1553,773.0,894,2010-06-09,2010-08-08,EA ,1,2.0,2010-08-08
919,1330,773.0,894,2010-08-09,,EA ,1,1.0,2010-07-26
920,3301,773.0,907,2010-12-23,,EA ,1,1.0,2010-12-09
921,1722,773.0,937,2010-06-19,,EA ,1,1.0,2010-06-05
922,430,773.0,945,2010-03-18,,EA ,1,1.0,2010-03-04
923,836,773.0,948,2010-05-26,,EA ,1,1.0,2010-05-12
924,423,773.0,951,2010-03-18,,EA ,1,1.0,2010-03-04
925,2366,773.0,952,2010-08-05,,EA ,1,1.0,2010-07-22
926,3035,773.0,996,2010-12-15,,EA ,1,1.0,2010-12-01
927,537,774.0,516,2010-03-18,,EA ,1,1.0,2010-03-04
928,3315,774.0,741,2010-12-23,,EA ,1,1.0,2010-12-09
929,3321,774.0,807,2010-12-23,,EA ,1,1.0,2010-12-09
930,1744,774.0,810,2010-06-19,,EA ,1,1.0,2010-06-05
931,2412,774.0,817,2010-08-05,,EA ,1,1.0,2010-07-22
932,2141,774.0,825,2010-07-08,,EA ,1,1.0,2010-06-24
933,1803,774.0,894,2010-06-19,,EA ,1,1.0,2010-06-05
934,3324,774.0,907,2010-12-23,,EA ,1,1.0,2010-12-09
935,1751,774.0,937,2010-06-19,,EA ,1,1.0,2010-06-05
936,461,774.0,945,2010-03-18,,EA ,1,1.0,2010-03-04
937,855,774.0,948,2010-05-26,,EA ,1,1.0,2010-05-12
938,454,774.0,951,2010-03-18,,EA ,1,1.0,2010-03-04
939,2398,774.0,952,2010-08-05,,EA ,1,1.0,2010-07-22
940,3058,774.0,996,2010-12-15,,EA ,1,1.0,2010-12-01
941,2151,775.0,516,2010-07-08,,EA ,1,1.0,2010-06-24
942,795,775.0,747,2010-05-26,,EA ,1,1.0,2010-05-12
943,1496,775.0,807,2010-06-09,2010-08-08,EA ,1,2.0,2010-08-08
944,1214,775.0,807,2010-08-09,,EA ,1,1.0,2010-07-26
945,2729,775.0,810,2010-09-15,,EA ,1,1.0,2010-09-01
946,2316,775.0,817,2010-08-05,,EA ,1,1.0,2010-07-22
947,3377,775.0,825,2010-12-23,,EA ,1,1.0,2010-12-09
948,2827,775.0,894,2010-09-15,,EA ,1,1.0,2010-09-01
949,1664,775.0,907,2010-06-19,,EA ,1,1.0,2010-06-05
950,388,775.0,937,2010-03-18,,EA ,1,1.0,2010-03-04
951,2011,775.0,945,2010-07-08,,EA ,1,1.0,2010-06-24
952,15,775.0,948,2010-03-04,,EA ,1,1.0,2010-02-18
953,8,775.0,951,2010-03-04,,EA ,1,1.0,2010-02-18
954,365,775.0,952,2010-03-18,,EA ,1,1.0,2010-03-04
955,782,775.0,996,2010-05-26,,EA ,1,1.0,2010-05-12
956,2481,776.0,516,2010-08-05,,EA ,1,1.0,2010-07-22
957,2347,776.0,743,2010-08-05,,EA ,1,1.0,2010-07-22
958,1687,776.0,807,2010-06-19,,EA ,1,1.0,2010-06-05
959,821,776.0,810,2010-05-26,,EA ,1,1.0,2010-05-12
960,3270,776.0,817,2010-12-23,,EA ,1,1.0,2010-12-09
961,124,776.0,825,2010-03-04,,EA ,1,1.0,2010-02-18
962,901,776.0,894,2010-05-26,,EA ,1,1.0,2010-05-12
963,1692,776.0,907,2010-06-19,,EA ,1,1.0,2010-06-05
964,825,776.0,937,2010-05-26,,EA ,1,1.0,2010-05-12
965,2343,776.0,945,2010-08-05,,EA ,1,1.0,2010-07-22
966,399,776.0,948,2010-03-18,,EA ,1,1.0,2010-03-04
967,2340,776.0,951,2010-08-05,,EA ,1,1.0,2010-07-22
968,3250,776.0,952,2010-12-23,,EA ,1,1.0,2010-12-09
969,2206,776.0,996,2010-07-08,2010-09-06,EA ,1,2.0,2010-09-06
970,2026,776.0,996,2010-09-07,,EA ,1,1.0,2010-08-24
971,2155,777.0,516,2010-07-08,,EA ,1,1.0,2010-06-24
972,1249,777.0,744,2010-06-09,,EA ,1,1.0,2010-05-26
973,1937,777.0,807,2010-06-19,2010-08-18,EA ,1,2.0,2010-08-18
974,1721,777.0,807,2010-08-19,,EA ,1,1.0,2010-08-05
975,842,777.0,810,2010-05-26,,EA ,1,1.0,2010-05-12
976,3294,777.0,817,2010-12-23,,EA ,1,1.0,2010-12-09
977,3380,777.0,825,2010-12-23,,EA ,1,1.0,2010-12-09
978,2832,777.0,894,2010-09-15,,EA ,1,1.0,2010-09-01
979,1727,777.0,907,2010-06-19,,EA ,1,1.0,2010-06-05
980,846,777.0,937,2010-05-26,,EA ,1,1.0,2010-05-12
981,2375,777.0,945,2010-08-05,,EA ,1,1.0,2010-07-22
982,426,777.0,948,2010-03-18,,EA ,1,1.0,2010-03-04
983,2371,777.0,951,2010-08-05,,EA ,1,1.0,2010-07-22
984,3284,777.0,952,2010-12-23,,EA ,1,1.0,2010-12-09
985,2048,777.0,996,2010-07-08,,EA ,1,1.0,2010-06-24
986,2485,778.0,516,2010-08-05,,EA ,1,1.0,2010-07-22
987,463,778.0,745,2010-03-18,,EA ,1,1.0,2010-03-04
988,1750,778.0,807,2010-06-19,,EA ,1,1.0,2010-06-05
989,860,778.0,810,2010-05-26,,EA ,1,1.0,2010-05-12
990,3318,778.0,817,2010-12-23,,EA ,1,1.0,2010-12-09
991,127,778.0,825,2010-03-04,,EA ,1,1.0,2010-02-18
992,908,778.0,894,2010-05-26,,EA ,1,1.0,2010-05-12
993,1756,778.0,907,2010-06-19,,EA ,1,1.0,2010-06-05
994,864,778.0,937,2010-05-26,,EA ,1,1.0,2010-05-12
995,2407,778.0,945,2010-08-05,,EA ,1,1.0,2010-07-22
996,457,778.0,948,2010-03-18,,EA ,1,1.0,2010-03-04
997,2403,778.0,951,2010-08-05,,EA ,1,1.0,2010-07-22
998,3307,778.0,952,2010-12-23,,EA ,1,1.0,2010-12-09
999,2072,778.0,996,2010-07-08,,EA ,1,1.0,2010-06-24
1000,532,779.0,516,2010-03-18,,EA ,1,1.0,2010-03-04
1001,1650,779.0,748,2010-06-19,,EA ,1,1.0,2010-06-05
1002,3009,779.0,806,2010-12-15,,EA ,1,1.0,2010-12-01
1003,1655,779.0,810,2010-06-19,,EA ,1,1.0,2010-06-05
1004,1651,779.0,816,2010-06-19,,EA ,1,1.0,2010-06-05
1005,916,779.0,824,2010-05-26,,EA ,1,1.0,2010-05-12
1006,1797,779.0,894,2010-06-19,,EA ,1,1.0,2010-06-05
1007,31,779.0,907,2010-03-04,,EA ,1,1.0,2010-02-18
1008,3240,779.0,936,2010-12-23,,EA ,1,1.0,2010-12-09
1009,375,779.0,945,2010-03-18,,EA ,1,1.0,2010-03-04
1010,2310,779.0,948,2010-08-05,,EA ,1,1.0,2010-07-22
1011,2718,779.0,950,2010-09-15,,EA ,1,1.0,2010-09-01
1012,2881,779.0,952,2010-09-15,2010-11-14,EA ,1,2.0,2010-11-14
1013,2715,779.0,952,2010-11-15,,EA ,1,1.0,2010-11-01
1014,2001,779.0,995,2010-07-08,,EA ,1,1.0,2010-06-24
1015,3129,780.0,516,2010-12-15,,EA ,1,1.0,2010-12-01
1016,816,780.0,739,2010-05-26,,EA ,1,1.0,2010-05-12
1017,677,780.0,806,2010-03-18,2010-05-17,EA ,1,2.0,2010-05-17
1018,410,780.0,806,2010-05-18,,EA ,1,1.0,2010-05-04
1019,1233,780.0,810,2010-06-09,,EA ,1,1.0,2010-05-26
1020,818,780.0,816,2010-05-26,,EA ,1,1.0,2010-05-12
1021,2843,780.0,824,2010-09-15,,EA ,1,1.0,2010-09-01
1022,1328,780.0,894,2010-06-09,,EA ,1,1.0,2010-05-26
1023,48,780.0,907,2010-03-04,,EA ,1,1.0,2010-02-18
1024,2354,780.0,936,2010-08-05,,EA ,1,1.0,2010-07-22
1025,3022,780.0,945,2010-12-15,,EA ,1,1.0,2010-12-01
1026,2747,780.0,948,2010-09-15,,EA ,1,1.0,2010-09-01
1027,1670,780.0,950,2010-06-19,,EA ,1,1.0,2010-06-05
1028,2029,780.0,952,2010-07-08,,EA ,1,1.0,2010-06-24
1029,1666,780.0,995,2010-06-19,,EA ,1,1.0,2010-06-05
1030,535,781.0,516,2010-03-18,,EA ,1,1.0,2010-03-04
1031,2058,781.0,742,2010-07-08,,EA ,1,1.0,2010-06-24
1032,440,781.0,806,2010-03-18,,EA ,1,1.0,2010-03-04
1033,1254,781.0,810,2010-06-09,,EA ,1,1.0,2010-05-26
1034,839,781.0,816,2010-05-26,,EA ,1,1.0,2010-05-12
1035,919,781.0,824,2010-05-26,,EA ,1,1.0,2010-05-12
1036,1801,781.0,894,2010-06-19,,EA ,1,1.0,2010-06-05
1037,2216,781.0,905,2010-07-08,2010-09-06,EA ,1,2.0,2010-09-06
1038,70,781.0,907,2010-03-04,,EA ,1,1.0,2010-02-18
1039,2387,781.0,936,2010-08-05,,EA ,1,1.0,2010-07-22
1040,3043,781.0,945,2010-12-15,,EA ,1,1.0,2010-12-01
1041,2908,781.0,948,2010-09-15,2010-11-14,EA ,1,2.0,2010-11-14
1042,2769,781.0,948,2010-11-15,,EA ,1,1.0,2010-11-01
1043,1702,781.0,950,2010-06-19,,EA ,1,1.0,2010-06-05
1044,2052,781.0,952,2010-07-08,,EA ,1,1.0,2010-06-24
1045,1696,781.0,995,2010-06-19,,EA ,1,1.0,2010-06-05
1046,2479,782.0,516,2010-08-05,,EA ,1,1.0,2010-07-22
1047,2314,782.0,747,2010-08-05,,EA ,1,1.0,2010-07-22
1048,2016,782.0,806,2010-07-08,,EA ,1,1.0,2010-06-24
1049,800,782.0,810,2010-05-26,,EA ,1,1.0,2010-05-12
1050,796,782.0,816,2010-05-26,,EA ,1,1.0,2010-05-12
1051,524,782.0,824,2010-03-18,,EA ,1,1.0,2010-03-04
1052,898,782.0,894,2010-05-26,,EA ,1,1.0,2010-05-12
1053,1221,782.0,907,2010-06-09,,EA ,1,1.0,2010-05-26
1054,1661,782.0,936,2010-06-19,,EA ,1,1.0,2010-06-05
1055,2312,782.0,945,2010-08-05,,EA ,1,1.0,2010-07-22
1056,3226,782.0,948,2010-12-23,,EA ,1,1.0,2010-12-09
1057,2997,782.0,950,2010-12-15,,EA ,1,1.0,2010-12-01
1058,2994,782.0,952,2010-12-15,,EA ,1,1.0,2010-12-01
1059,2,782.0,995,2010-03-04,,EA ,1,1.0,2010-02-18
1060,2153,783.0,516,2010-07-08,,EA ,1,1.0,2010-06-24
1061,1675,783.0,743,2010-06-19,,EA ,1,1.0,2010-06-05
1062,2353,783.0,806,2010-08-05,,EA ,1,1.0,2010-07-22
1063,2905,783.0,810,2010-09-15,2010-11-14,EA ,1,2.0,2010-11-14
1064,2754,783.0,810,2010-11-15,,EA ,1,1.0,2010-11-01
1065,404,783.0,816,2010-03-18,,EA ,1,1.0,2010-03-04
1066,3121,783.0,824,2010-12-15,,EA ,1,1.0,2010-12-01
1067,2828,783.0,894,2010-09-15,,EA ,1,1.0,2010-09-01
1068,1237,783.0,907,2010-06-09,,EA ,1,1.0,2010-05-26
1069,3274,783.0,936,2010-12-23,,EA ,1,1.0,2010-12-09
1070,2032,783.0,945,2010-07-08,,EA ,1,1.0,2010-06-24
1071,3019,783.0,948,2010-12-15,,EA ,1,1.0,2010-12-01
1072,812,783.0,950,2010-05-26,,EA ,1,1.0,2010-05-12
1073,35,783.0,952,2010-03-04,,EA ,1,1.0,2010-02-18
1074,807,783.0,995,2010-05-26,,EA ,1,1.0,2010-05-12
1075,2483,784.0,516,2010-08-05,,EA ,1,1.0,2010-07-22
1076,3044,784.0,746,2010-12-15,,EA ,1,1.0,2010-12-01
1077,2385,784.0,806,2010-08-05,,EA ,1,1.0,2010-07-22
1078,2775,784.0,810,2010-09-15,,EA ,1,1.0,2010-09-01
1079,433,784.0,816,2010-03-18,,EA ,1,1.0,2010-03-04
1080,527,784.0,824,2010-03-18,,EA ,1,1.0,2010-03-04
1081,904,784.0,894,2010-05-26,,EA ,1,1.0,2010-05-12
1082,1259,784.0,907,2010-06-09,,EA ,1,1.0,2010-05-26
1083,3298,784.0,936,2010-12-23,,EA ,1,1.0,2010-12-09
1084,2056,784.0,945,2010-07-08,,EA ,1,1.0,2010-06-24
1085,3040,784.0,948,2010-12-15,,EA ,1,1.0,2010-12-01
1086,833,784.0,950,2010-05-26,,EA ,1,1.0,2010-05-12
1087,53,784.0,952,2010-03-04,,EA ,1,1.0,2010-02-18
1088,827,784.0,995,2010-05-26,,EA ,1,1.0,2010-05-12
1089,925,785.0,515,2010-05-26,,EA ,1,1.0,2010-05-12
1090,2321,785.0,806,2010-08-05,,EA ,1,1.0,2010-07-22
1091,3234,785.0,809,2010-12-23,,EA ,1,1.0,2010-12-09
1092,2724,785.0,814,2010-09-15,,EA ,1,1.0,2010-09-01
1093,2725,785.0,816,2010-09-15,,EA ,1,1.0,2010-09-01
1094,3120,785.0,824,2010-12-15,,EA ,1,1.0,2010-12-01
1095,2958,785.0,894,2010-09-15,2010-11-14,EA ,1,2.0,2010-11-14
1096,2826,785.0,894,2010-11-15,,EA ,1,1.0,2010-11-01
1097,1663,785.0,907,2010-06-19,,EA ,1,1.0,2010-06-05
1098,1220,785.0,936,2010-06-09,,EA ,1,1.0,2010-05-26
1099,2195,785.0,945,2010-07-08,2010-09-06,EA ,1,2.0,2010-09-06
1100,2010,785.0,945,2010-09-07,,EA ,1,1.0,2010-08-24
1101,14,785.0,948,2010-03-04,,EA ,1,1.0,2010-02-18
1102,369,785.0,950,2010-03-18,,EA ,1,1.0,2010-03-04
1103,364,785.0,952,2010-03-18,,EA ,1,1.0,2010-03-04
1104,3216,785.0,995,2010-12-23,,EA ,1,1.0,2010-12-09
1105,2851,786.0,515,2010-09-15,,EA ,1,1.0,2010-09-01
1106,2040,786.0,806,2010-07-08,,EA ,1,1.0,2010-06-24
1107,43,786.0,809,2010-03-04,,EA ,1,1.0,2010-02-18
1108,3024,786.0,816,2010-12-15,,EA ,1,1.0,2010-12-01
1109,525,786.0,824,2010-03-18,,EA ,1,1.0,2010-03-04
1110,2034,786.0,830,2010-07-08,,EA ,1,1.0,2010-06-24
1111,900,786.0,894,2010-05-26,,EA ,1,1.0,2010-05-12
1112,1691,786.0,907,2010-06-19,,EA ,1,1.0,2010-06-05
1113,45,786.0,936,2010-03-04,,EA ,1,1.0,2010-02-18
1114,2342,786.0,945,2010-08-05,,EA ,1,1.0,2010-07-22
1115,398,786.0,948,2010-03-18,,EA ,1,1.0,2010-03-04
1116,2900,786.0,950,2010-09-15,2010-11-14,EA ,1,2.0,2010-11-14
1117,2743,786.0,950,2010-11-15,,EA ,1,1.0,2010-11-01
1118,3249,786.0,952,2010-12-23,,EA ,1,1.0,2010-12-09
1119,2734,786.0,995,2010-09-15,,EA ,1,1.0,2010-09-01
1120,927,787.0,515,2010-05-26,,EA ,1,1.0,2010-05-12
1121,2064,787.0,806,2010-07-08,,EA ,1,1.0,2010-06-24
1122,63,787.0,809,2010-03-04,,EA ,1,1.0,2010-02-18
1123,3046,787.0,816,2010-12-15,,EA ,1,1.0,2010-12-01
1124,3123,787.0,824,2010-12-15,,EA ,1,1.0,2010-12-01
1125,1708,787.0,831,2010-06-19,,EA ,1,1.0,2010-06-05
1126,2961,787.0,894,2010-09-15,2010-11-14,EA ,1,2.0,2010-11-14
1127,2831,787.0,894,2010-11-15,,EA ,1,1.0,2010-11-01
1128,1726,787.0,907,2010-06-19,,EA ,1,1.0,2010-06-05
1129,67,787.0,936,2010-03-04,,EA ,1,1.0,2010-02-18
1130,2374,787.0,945,2010-08-05,,EA ,1,1.0,2010-07-22
1131,425,787.0,948,2010-03-18,,EA ,1,1.0,2010-03-04
1132,2765,787.0,950,2010-09-15,,EA ,1,1.0,2010-09-01
1133,3283,787.0,952,2010-12-23,,EA ,1,1.0,2010-12-09
1134,2758,787.0,995,2010-09-15,,EA ,1,1.0,2010-09-01
1135,2854,788.0,515,2010-09-15,,EA ,1,1.0,2010-09-01
1136,2082,788.0,806,2010-07-08,,EA ,1,1.0,2010-06-24
1137,84,788.0,809,2010-03-04,,EA ,1,1.0,2010-02-18
1138,3068,788.0,816,2010-12-15,,EA ,1,1.0,2010-12-01
1139,529,788.0,824,2010-03-18,,EA ,1,1.0,2010-03-04
1140,3065,788.0,832,2010-12-15,,EA ,1,1.0,2010-12-01
1141,907,788.0,894,2010-05-26,,EA ,1,1.0,2010-05-12
1142,1755,788.0,907,2010-06-19,,EA ,1,1.0,2010-06-05
1143,88,788.0,936,2010-03-04,,EA ,1,1.0,2010-02-18
1144,2406,788.0,945,2010-08-05,,EA ,1,1.0,2010-07-22
1145,456,788.0,948,2010-03-18,,EA ,1,1.0,2010-03-04
1146,2787,788.0,950,2010-09-15,,EA ,1,1.0,2010-09-01
1147,3306,788.0,952,2010-12-23,,EA ,1,1.0,2010-12-09
1148,2781,788.0,995,2010-09-15,,EA ,1,1.0,2010-09-01
1149,926,789.0,519,2010-05-26,,EA ,1,1.0,2010-05-12
1150,1041,789.0,718,2010-05-26,2010-07-25,EA ,1,2.0,2010-07-25
1151,817,789.0,718,2010-07-26,,EA ,1,1.0,2010-07-12
1152,1925,789.0,806,2010-06-19,2010-08-18,EA ,1,2.0,2010-08-18
1153,1686,789.0,806,2010-08-19,,EA ,1,1.0,2010-08-05
1154,3271,789.0,813,2010-12-23,,EA ,1,1.0,2010-12-09
